App Name,App ID,Genre,Installs
チケット 流通センター|ライブチケット・スポーツのチケット他,jp.co.ticket,ショッピング,"100,000+"
チケットぴあ,jp.co.pia.ticketpia,エンタメ,"100,000+"
チケプラ電子チケット,jp.emtg.ticket,エンタメ,"500,000+"
チャギントンプログラミング,com.kkoyu.chuggiprotoc,教育,"1,000+"
ツイキャス（ライブ＆ビュワー）,com.sidefeed.TCViewer,エンタメ,"5,000,000+"
ティファール,com.groupeseb.tfal.food,フード＆ドリンク,"10,000+"
テレ朝news,jp.co.fenrir.tvAsahiNews,ニュース＆雑誌,"100,000+"
テーマパーククラフト：ローラーコースター建築家,com.buildingcraftinggames.theme.park.games.girls.craft.roller.coaster.tycoon.block.crafting.and.building.minecraft.sims.roblox,ミニゲーム,"10,000,000+"
ディープ・アート・エフェクツ AIフォトフィルター,de.nextsol.deeparteffects.app,写真,"1,000,000+"
デザインキーボード,com.designkeyboard.keyboard,ツール,"10,000,000+"
デザイン日記：ホームデザイン暇つぶしパズルゲーム,com.bigcool.puzzle.designdiary,パズル,"1,000,000+"
デザートDIY,com.weloadin.dessertdiy,シミュレーション,"50,000,000+"
デジタルパペット - プログラミングパズル,com.takoyaking.digitalpuppet,パズル,"10,000+"
デジタル・コンサートホール,com.novoda.dch,エンタメ,"500,000+"
デジラアプリ ～auのデータ残量確認とデータチャージ～,com.kddi.datacharge,ツール,"10,000,000+"
デッドバイデイライト・モバイル - NetEase,com.netease.ma100asia,アクション,"1,000,000+"
デミアンサガ,com.haegin.pirates,ロールプレイング,"100,000+"
デュエル・マスターズ プレイス,jp.co.takaratomy.duelmastersplays,カード,"500,000+"
データお引っ越し,com.kddi.android.datatransfer,ツール,"1,000,000+"
データお預かり - アドレス帳や写真などをバックアップ,com.kddi.android.mamoru,ツール,"10,000,000+"
データアプリをバックアップして復元します。,com.sms.backup.and.contacts.restore.all.apps.photo.backup,ツール,"10,000+"
データ復元ツール,com.google.android.apps.restore,ツール,"5,000,000,000+"
デート・ア・ライブ 精霊クライシス,com.japan.datealive.gp,アクション,"50,000+"
トゥーンブラスト (Toon Blast),net.peakgames.toonblast,パズル,"100,000,000+"
トッカ・ラボ (Toca Lab: Elements),com.tocaboca.tocalab,教育,"500,000+"
トップスピード：３Ｄストリート＆ドラッグレース,com.tbegames.and.top_speed_racing,レース,"50,000,000+"
トツキトオカ：夫婦で共有できる『妊娠記録・日記』アプリ,com.amanefactory.totsukitoka,出産＆育児,"1,000,000+"
トドさんすう,com.enuma.todomath,教育,"1,000,000+"
トピア topia - アバターでカラオケ配信できるアプリ,jp.co.unbereal.enlil,音楽＆オーディオ,"100,000+"
トラベルコ　ホテル・宿泊、航空券、ツアーなど旅行を比較・予約,jp.ne.tour.www.travelko.jhotel,旅行＆地域,"500,000+"
トランプ コレクション-大富豪・ポーカー・ソリティアで遊ぼう,jp.co.projapan.cardgamecollection,カード,"100,000+"
トリプルファンタジー：戦略カードゲーム,com.Gameplete.CardFantasy,ロールプレイング,"500,000+"
トレタnow グルメの、超直前予約アプリ。,in.toreta.totta,フード＆ドリンク,"10,000+"
ドゥームズデイ：ラストサバイバー,com.igg.android.doomsdaylastsurvivors,頭脳系,"10,000,000+"
ドキュメンタリービデオ野生動物,animalesvideos.documentalbest.com,エンタメ,"100,000+"
ドキュメンタリー野生動物,animalesvideos.documentalanimal.com,エンタメ,"1,000+"
ドコモデータコピー,com.nttdocomo.android.datacopy,ツール,"100,000+"
ドコモメールアプリ,com.nttdocomo.android.docomomail,通信,"100,000+"
ドットエスティ,jp.point.android.dailystyling,ショッピング,"1,000,000+"
ドラゴンクエストけしケシ！ドラクエにパズルRPGが登場,com.square_enix.android_googleplay.dqkeshikeshijpn,パズル,"500,000+"
ドラゴンボール レジェンズ,com.bandainamcoent.dblegends_jp,アクション,"1,000,000+"
ドラマ/アニメはFOD テレビ見逃し配信や動画が見放題,air.jp.co.fujitv.fodviewer,エンタメ,"5,000,000+"
ドリフト伝説 / Drift Legends,com.BlackFoxEntertainment.DriftLegends,レース,"5,000,000+"
ドリームホーム-ハウスデザイン＆変身パズルゲーム,com.mintgames.match3.decorate.house.homedesign,パズル,"1,000,000+"
"ドローイング デスク: ペイント,お絵かき, 落書き,美術",com.axis.drawingdesk.v3,アート＆デザイン,"10,000,000+"
ナビタイム ツーリングサポーター 原付バイク〜大型バイクまで,com.navitime.local.bike,地図＆ナビ,"500,000+"
ニコニコ動画 -アニメやゲーム配信の動画配信アプリ,jp.nicovideo.android,動画プレーヤー＆エディタ,"10,000,000+"
ニコニコ漫画 - 雑誌やWEBの人気マンガが読める,jp.co.dwango.seiga.manga.android,マンガ,"1,000,000+"
ニコニコ生放送 ライブ配信やゲーム配信可能なライブ配信アプリ,jp.co.dwango.nicocas,エンタメ,"1,000,000+"
ニューススイート：新聞・雑誌・エンタメニュースが読める,com.sony.nfx.app.sfrc,ニュース＆雑誌,"100,000,000+"
ニュースパス,com.kddi.android.newspass,ニュース＆雑誌,"5,000,000+"
ニュース・地震速報NewsDigest/ニュースダイジェスト,jp.newsdigest,ニュース＆雑誌,"1,000,000+"
ニュース速報とローカル ニュース,ma.safe.bn,ニュース＆雑誌,"10,000,000+"
ニード・フォー・スピード ノーリミットレーシング,com.ea.game.nfs14_row,レース,"100,000,000+"
ネットもテレ東 テレビ東京の動画アプリ テレビ番組をスマホで,jp.txcom.vplayer.free,動画プレーヤー＆エディタ,"1,000,000+"
ノートン 360: モバイルセキュリティ&ウイルス対策,com.symantec.mobilesecurity,ツール,"50,000,000+"
ノートン クリーン、不要ファイルの除去,com.symantec.cleansweep,ツール,"5,000,000+"
ノートン パスワード マネージャー,com.symantec.mobile.idsafe,ツール,"1,000,000+"
ハッピーホーム - デザ&デコ,com.belkatechnologies.hh,パズル,"1,000,000+"
ハリー・ポッター：呪文と魔法のパズル,com.zynga.pottermatch,パズル,"10,000,000+"
ハンドメイドマーケットアプリ - Creema（クリーマ）,jp.creema.creema_android,ショッピング,"1,000,000+"
ハンドメイドマーケットアプリ - minne（ミンネ）,jp.co.paperboy.minne.app,ショッピング,"1,000,000+"
ハースストーン (Hearthstone),com.blizzard.wtcg.hearthstone,カード,"50,000,000+"
バイト探しはタウンワーク！バイト・アルバイト求人アプリ,net.townwork.recruit,ライフスタイル,"1,000,000+"
バトルモン：楽しいバトルロワイアルゲーム (Zooba),com.wildlife.games.battle.royale.free.zooba,アクション,"50,000,000+"
バンダイチャンネル見放題アプリ,com.bch.sp.bchmembershipapp,エンタメ,"100,000+"
バンドリ！ ガールズバンドパーティ！,jp.co.craftegg.band,音楽＆リズム,"1,000,000+"
バーチャルTGC,com.tgc.virtualtgc,エンタメ,"5,000+"
バーチャルYouTuberランキング,jp.userlocal.vtuberRankingApp,エンタメ,"10,000+"
パウ・パトロール レスキューワールド,com.budgestudios.googleplay.PawPatrolRescueWorld,ミニゲーム,"10,000,000+"
パスワード マネージャー SafeInCloud,com.safeincloud.free,仕事効率化,"1,000,000+"
パスワード マネージャー SafeInCloud ℗,com.safeincloud,仕事効率化,"100,000+"
パスワードマネージャー：パスワード管理/セキュリティ,com.trendmicro.directpass.phone.jp,ツール,"500,000+"
パスワードメモ　画面ロック付きのパスワード管理ツール,com.highcom.passwordmemo,ツール,"10,000+"
パスワード管理　ロボフォーム,com.siber.roboform,仕事効率化,"1,000,000+"
パスワード管理アプリ　SIS-パス管理（マッシュルーム対応）,jp.sisyou.kumikashi.mpassmgr,ツール,"100,000+"
パスワード管理帳（パスメモ）,jp.co.nsw.android.passmemo,ツール,"100,000+"
パズにゃん,com.skymoons.kittenmatch,パズル,"10,000,000+"
パズル&サバイバル：ゾンビ列車,com.global.ztmslg,頭脳系,"10,000,000+"
パズル＆ドラゴンズ,jp.gungho.pad,パズル,"10,000,000+"
パラレル 友達と遊べるたまり場アプリ,com.reactcorp.cocalero,ソーシャルネットワーク,"1,000,000+"
パルシィ　話題の少女マンガ、女性漫画が読めるアプリ,jp.co.kodansha.palcy,マンガ,"1,000,000+"
パンダゲーム：おんなのこのあかちゃんのおせわ,com.sinyee.babybus.careII,教育,"10,000,000+"
パンダゲーム：ペットドッグライフ,com.sinyee.babybus.catIII,教育,"500,000+"
ヒトサラ - シェフオススメの飲食店を探せるグルメ情報アプリ,com.hitosara.a,フード＆ドリンク,"100,000+"
ヒルクライムレース２,com.fingersoft.hcr2,レース,"100,000,000+"
ヒーロークラフト (Hero Craft),ko.toybox.madeinhero.M,ロールプレイング,"100,000+"
ビギナーズヨガ|マインド&ボディ,net.workoutinc.yoga.beginners.free.workouts.studio,健康＆フィットネス,"500,000+"
ビゴライブ ‐生放送 ライブ配信 アプリ！配信 が楽しめる！,sg.bigo.live,ソーシャルネットワーク,"500,000,000+"
ビジネスカレンダー・スケジュール・ウィジェット・手帳・予定表,com.appgenix.bizcal,仕事効率化,"10,000,000+"
ビデオマーケット-映画/アニメ/ドラマ-動画配信アプリ,jp.videomarket.android.cc,エンタメ,"500,000+"
ビデオ通話FROG LIVE-ビデオチャットで暇つぶしトーク,com.frog.live,ソーシャルネットワーク,"100,000+"
ビデオ通話で大人の出会いが見つかる匿名チャット-Utage,com.utage_android,ソーシャルネットワーク,"50,000+"
ビデオ通話とチャットはAgain-ビデオ通話でライブトーク,com.again.again,ソーシャルネットワーク,"100,000+"
ビデオ通話と暇つぶしチャットのLAND-ひまトークで友達作り,com.app.landland,ソーシャルネットワーク,"100,000+"
ビデオ通話と１対１でのランダムチャット - Mirami,app.mirami.chat,ソーシャルネットワーク,"500,000+"
ビデオ通話のAGEHA-大人の匿名ビデオチャットで暇つぶし,jp.ageha,ソーシャルネットワーク,"10,000+"
ビデオ通話のAizuライブチャットでお話,com.aizuchat.app,ソーシャルネットワーク,"10,000+"
ビデオ通話のHonoka-匿名ビデオチャットで大人の出会い,jp.honoka,ソーシャルネットワーク,"10,000+"
ビデオ通話のcallclub - 匿名ビデオチャットアプリ,jp.biz.callclub,ソーシャルネットワーク,"10,000+"
ビデオ通話はKAGURA-大人のビデオチャットで顔の見せ合い,jp.co.kagura,ソーシャルネットワーク,"5,000+"
ビデオ通話アプリはシュミー - ビデオチャットでマッチング,org.shumie,ソーシャルネットワーク,"10,000+"
ビル管理試験2023 建築物環境衛生管理技術者試験対策アプリ,attractive.app05,教育,"1,000+"
ピアノあそび 学習・知育音楽ゲーム 好きな曲でピアノの練習,info.lotusblossom.firstpiano,音楽＆オーディオ,"100,000+"
ピアノホワイトゴー: ピアノタイル ピアノゲーム 音楽ゲーム,com.joyjourney.PianoWhiteGo,音楽＆リズム,"100,000,000+"
ピクセルアートぬりえゲーム,com.hoj.kids.pixel.art.maker.games,パズル,"100,000+"
ピクセルアートぬりえゲーム - 数字で塗り絵,com.europosit.pixelcoloring,パズル,"100,000,000+"
ピクセルガン3D (Pixel Gun 3D) FPSゲーム,com.pixel.gun3d,アクション,"100,000,000+"
ピクトリンク - フリューのプリ画取得アプリ,jp.furyu.pictlink,写真,"1,000,000+"
ピグパーティ～着せ替えゲームでかわいいアバターを作ろう,jp.co.cyberagent.miami,ソーシャルネットワーク,"1,000,000+"
ピタゴラン 子供から大人まで楽しめる仕掛けシミュレーションゲ,com.monois.android.eduapp30,シミュレーション,"1,000,000+"
ピッコマ-人気漫画や話題のコミックが毎日読めるマンガアプリ,jp.kakao.piccoma,マンガ,"10,000,000+"
ファイアーエムブレム  ヒーローズ,com.nintendo.zaba,シミュレーション,"5,000,000+"
ファイルマネージャー,files.fileexplorer.filemanager,ツール,"1,000,000+"
ファイルマネージャー - ファイルエクスプローラー,filemanager.files.fileexplorer,仕事効率化,"500,000+"
ファッションメイクアップ : メイクゲーム・女の子ゲーム,diy.makeup.artist.jogo.maquiagem.maquillaje.makyaj.oyunu,シミュレーション,"1,000,000+"
ファッション通販ショッピングSHOPLIST-ショップリスト,jp.co.crooz.shoplistapp,ショッピング,"1,000,000+"
ファミリーTODO 家族カップルのスケジュール・タスク共有,com.hirothings.family_todo,ライフスタイル,"10,000+"
フィオナの農場 (Fiona’s Farm),games.ace.fionasfarm,パズル,"1,000,000+"
フィッシュダム(Fishdom),com.playrix.fishdomdd.gplay,パズル,"100,000,000+"
フクスLive-生放送 ライブ配信 アプリ！配信 が楽しめる,com.ftsfuxin.android,エンタメ,"100,000+"
フライト パイロット シミュレーター 3D,com.fungames.flightpilot,ロールプレイング,"100,000,000+"
